"x","y","cost","prob","status"
14.1617222316563,57.4574858509004,3,0,0
53.8008369505405,21.4661198668182,3,0,0
12.2071839123964,34.710083771497,3,0,0
56.0253392159939,80.1477098092437,3,0,0
32.9839717596769,41.292773578316,3,0,0
35.7001512870193,67.5899707898498,3,0,0
69.6830537170172,35.8638087846339,3,0,0
61.6722896322608,79.0432029590011,3,0,0
43.2055809348822,77.0296201296151,3,0,0
87.5784983858466,36.9954800605774,3,0,0
34.1238772310317,54.6359617449343,3,0,0
22.3909408599138,83.6714078485966,3,0,0
54.9533810652792,64.191753976047,3,0,0
30.2339321002364,50.9710800647736,3,0,0
50.0972345471382,74.2204263061285,3,0,0
14.19065406546,85.8422628231347,3,0,0
32.3323592543602,16.1230769194663,3,0,0
49.8250528797507,82.4702207744122,3,0,0
30.4892035759985,68.1578980945051,3,0,0
44.9497058242559,17.2224868647754,3,0,0
39.3304728902876,46.0125613026321,3,0,0
66.658386234194,61.9968419894576,3,0,0
25.0968591868877,17.5872127152979,3,0,0
24.6965822950006,37.7941523864865,3,0,0
40.3744777105749,46.5950522571802,3,0,0
52.4936349503696,16.5848336927593,3,0,0
43.6149552091956,25.1773662678897,3,0,0
53.4249893389642,38.4320291317999,3,0,0
35.6891253776848,34.5710483007133,3,0,0
76.4960669353604,34.2845065519214,3,0,0
10.7836716063321,64.5068024285138,3,0,0
35.1788522861898,24.6749828197062,3,0,0
19.9894620291889,40.9351490810513,3,0,0
34.1345320641994,69.3344897031784,3,0,0
89.5310544967651,11.302743460983,3,0,0
12.4946095049381,79.1673645377159,3,0,0
76.6448932699859,56.5228725783527,3,0,0
19.5272584818304,52.830825317651,3,0,0
34.34195863083,10.4589470289648,3,0,0
58.2085233926773,47.7066822350025,3,0,0
72.3337765224278,49.2759209312499,3,0,0
66.1606460623443,28.4442663751543,3,0,0
33.9025463163853,71.3846687227488,3,0,0
77.2056833095849,28.4202905930579,3,0,0
66.6443277150393,22.9171412438154,3,0,0
15.8988393098116,14.0923676639795,3,0,0
14.0933663584292,13.882624078542,3,0,0
20.9962004609406,70.2499910444021,3,0,0
39.6663508564234,62.176230084151,3,0,0
70.013952087611,41.1021022871137,3,0,0
66.3183682784438,14.5843958482146,3,0,0
41.10340885818,72.3455276340246,3,0,0
51.8857125192881,54.0539229847491,3,0,0
39.5473033003509,16.0379889793694,3,0,0
14.4797007925808,18.9899703860283,3,0,0
82.8933719359338,72.3859770596027,3,0,0
59.4333714991808,74.4657352939248,3,0,0
17.742979247123,36.6363245248795,3,0,0
56.7911530844867,30.9800230525434,3,0,0
73.4022209793329,58.7895604036748,3,0,0
61.5201363712549,36.0407824441791,3,0,0
54.0292071923614,89.8533594049513,3,0,0
84.2286999709904,86.3048549182713,3,0,0
88.3984798751771,24.0298210270703,3,0,0
85.6494917161763,14.8443178460002,3,0,0
49.9002325162292,66.0252017900348,3,0,0
36.0315973684192,57.7996372245252,3,0,0
82.290152721107,29.8682510107756,3,0,0
62.5873813964427,49.9635319411755,3,0,0
80.1919524744153,86.0872548259795,3,0,0
72.7593017742038,88.1047090888023,3,0,0
68.0707953497767,13.9512940123677,3,0,0
38.0595862679183,31.3352587260306,3,0,0
10.8553325198591,40.4161871783435,3,0,0
56.5909224189818,38.510264493525,3,0,0
75.7329081371427,76.174885481596,3,0,0
85.8418881520629,56.8200751394033,3,0,0
53.1436787359416,26.9572525471449,3,0,0
62.7569360658526,87.7818606980145,3,0,0
37.3532861098647,23.7504510581493,3,0,0
83.6538174003363,81.2543406896293,3,0,0
19.6030073612928,14.5970641076565,3,0,0
